,Market_Segment,Vertical_Market,Region,Net_Price,buys_both
13215,PUBLIC SECTOR,Government,GEO_1,2.8096728674285716,1
13216,PUBLIC SECTOR,Education- Public/Private,GEO_1,2.8095309145,0
13217,COMMERCIAL,Professional Services,GEO_2,2.8095012070000003,0
13218,ENTERPRISE,Manufacturing,GEO_2,2.8087340773333334,0
13219,COMMERCIAL,Manufacturing,GEO_2,2.80869921,1
13220,PUBLIC SECTOR,Education- Public/Private,GEO_3,2.8083907776,1
13221,SMB,Manufacturing,GEO_2,2.8083200054999997,0
13222,COMMERCIAL,Health Care,GEO_1,2.8077536125,0
13223,COMMERCIAL,Professional Services,GEO_1,2.8076405849999997,0
13224,SMB,Unknown,GEO_1,2.807593043,0
13225,COMMERCIAL,Transportation,GEO_3,2.8075035610000003,1
13226,SMB,Health Care,GEO_1,2.807306655,1
13227,COMMERCIAL,Manufacturing,GEO_3,2.8072783689999996,0
13228,COMMERCIAL,Professional Services,GEO_2,2.807245726,0
13229,COMMERCIAL,Manufacturing,GEO_2,2.807204197,1
13230,PUBLIC SECTOR,Unknown,GEO_1,2.806661899,0
13231,COMMERCIAL,Education- Public/Private,GEO_2,2.806661899,0
13232,PUBLIC SECTOR,Government,GEO_2,2.806661899,0
13233,COMMERCIAL,Professional Services,GEO_2,2.806661899,0
13234,SMB,Financial Services,GEO_2,2.806661899,0
13235,COMMERCIAL,Media/Entertainment,GEO_2,2.806661899,0
13236,SERVICE PROVIDER,Technical Services,GEO_2,2.806602716,0
13237,PUBLIC SECTOR,Government,GEO_2,2.8064448385,0
13238,ENTERPRISE,Energy/Utilities,GEO_2,2.8063226035,0
13239,SMB,Professional Services,GEO_2,2.8061332665,0
